Customer_ID,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn
CUST-7973,FEMALE,1,No,No,66,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,No,Mailed check,26.34,1732.91, No 
CUST-8201,Femal,0,Yes,Yes,4,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,month-to-month,Yes,Mailed check,70.64,286.98, Yes
CUST-8332, Male,0,Yes,Yes,29,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,No,Two year,No,Credit card,47.21,1372.22, No 
CUST-7785,Female,0,,No,57,Yes,Yes,DSL,No,No,Yes,Yes,No,No internet service,MONTH-TO-MONTH,No,Credit card,56.91,3244.57, No 
CUST-7059, Female ,1,Yes,Yes,12,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,TWO YEAR,Yes,Mailed check,62.39,746.16,NO
CUST-8175,FEMALE,0,Yes,Yes,4,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,month-to-month,No,Credit card,84.49,331.79, No 
CUST-7914,Male,0,No,Yes,29,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,MONTH-TO-MONTH,No,Credit card,89.75,2597.55, Yes
CUST-7461,Male,0,No,Yes,67,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer,58.79,3945.07,No
CUST-8271,FEMALE,0,Yes,Yes,0,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,Yes,Electronic check,25.97,0.0,Yes
CUST-7534,FEMALE,1,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,No,Electronic check,30.11,1232.57,YES
CUST-7628,FEMALE,0,No,Yes,20,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,one year,No,Bank transfer,85.44,1702.36,No
CUST-8210,Male,0,No,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer,64.82,3490.96, No 
CUST-7956,Male,0,Yes,No,25,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,Yes,one year,No,Electronic check,65.4,1643.55,no
CUST-8279,Male,1,Yes,Yes,21,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,month-to-month,No,Mailed check,50.38,1052.04,yes
CUST-7401,Femal,0,No,Yes,71,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No,Month to month,Yes,Credit card,61.6,4381.82,No
CUST-7930,Female,0,Yes,Yes,18,No,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,MONTH-TO-MONTH,No,Credit card,72.37,1309.29,NO
CUST-7371,MALE,0,No,Yes,66,Yes,No phone service,DSL,Yes,Yes,No,No,No internet service,No,2 year,Yes,Bank transfer,55.76,3682.86,no
CUST-7399, Female ,1,Yes,No,2,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No,Month to month,Yes,Mailed check,49.92,102.77,Yes
CUST-7921,FEMALE,0,Yes,Yes,27,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month to month,No,Credit card,47.21,1271.78,NO
CUST-8321, Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,Yes,Credit card,29.59,119.24,NO
CUST-7944,Femal,0,No,Yes,36,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,month-to-month,No,Bank transfer,80.03,2882.54,yes
CUST-8171,Male,0,Yes,Yes,25,Yes,Yes,DSL,No internet service,No,No,No,Yes,No internet service,MONTH-TO-MONTH,No,Credit card,62.82,1578.93,YES
CUST-7037,male,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,MONTH-TO-MONTH,Yes,Mailed check,80.96,168.45, Yes
CUST-7589,Male,0,Yes,No,45,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,one year,Yes,Electronic check,69.45,3133.1, No 
CUST-7673,Male,0,Yes,Yes,34,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,Month to month,No,Bank transfer,66.72,2267.85,YES
CUST-7862, Female ,0,Yes,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,two year,No,Electronic check,20.0,1212.6,
CUST-7106, Male,0,No,No,42,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,55.94,2348.73, Yes
CUST-7322,female,0,No,No,47,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,MONTH-TO-MONTH,Yes,Mailed check,79.38,3728.77,NO
CUST-7351, Female ,0,No,No,8,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,ONE YEAR,No,Electronic check,78.17,620.44,No
CUST-7356,FEMALE,1,Yes,No,31,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,ONE YEAR,Yes,Electronic check,59.73,1854.62,No
CUST-7835,Male,0,Yes,Yes,58,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,ONE YEAR,No,Bank transfer,70.36,4081.29,no
CUST-7715,Femal,0,Yes,No,70,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No,month-to-month,No,Electronic check,83.13,5816.21,NO
CUST-7251,male,0,No,No,8,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,Two year,Yes,Bank transfer,88.7,708.66,Yes
CUST-8169,female,0,Yes,,27,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer,87.87,2375.76, No 
CUST-8347,MALE,0,No,Yes,51,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,month-to-month,No,Bank transfer,84.72,4322.7,YES
CUST-7847, Male,0,No,Yes,61,Yes,No phone service,DSL,No internet service,No,No,Yes,No,Yes,month-to-month,No,Electronic check,61.43,3745.84, Yes
CUST-7390,FEMALE,0,No,No,29,No,No phone service,DSL,No,Yes,Yes,No,No,No,MONTH-TO-MONTH,Yes,Credit card,52.56,1519.93,YES
CUST-7443, Male,0,No,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,No,Credit card,20.0,1044.66,no
CUST-7567,Female,0,Yes,Yes,0,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,2 year,No,Credit card,81.43,0.0, No 
CUST-7215, Female ,0,No,Yes,28,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,Month to month,Yes,Credit card,61.84,1726.6,no
CUST-7338, Female ,0,No,Yes,70,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Two year,Yes,Electronic check,74.87,5249.43,NO
CUST-7794,Femal,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,month-to-month,Yes,Credit card,93.1,,yes
CUST-7909,Femal,0,Yes,Yes,28,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,No internet service,ONE YEAR,Yes,Electronic check,58.55,1634.97,no
CUST-7056,male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,two year,No,Credit card,73.18,507.75,yes
CUST-7668,Femal,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Two year,No,Electronic check,77.53,, No 
CUST-7632,FEMALE,0,No,No,10,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,81.11,809.23,yes
CUST-7681,MALE,0,Yes,Yes,5,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Two year,No,Bank transfer,58.12,300.04, No 
CUST-7803,female,0,No,Yes,68,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,month-to-month,Yes,Bank transfer,76.3,5183.53,Yes
CUST-7181, Female ,0,Yes,No,13,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,MONTH-TO-MONTH,Yes,Credit card,81.32,1064.2, Yes
CUST-7053,female,0,Yes,No,56,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,month-to-month,Yes,Electronic check,65.72,3682.09,yes
CUST-8137,male,0,Yes,Yes,66,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Electronic check,55.88,3693.63, No 
CUST-7135, Female ,0,Yes,Yes,3,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,one year,Yes,Bank transfer,54.25,166.43,NO
CUST-7346,female,0,No,No,3,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,ONE YEAR,Yes,Credit card,80.25,247.04,YES
CUST-7231,MALE,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.57,4732.26, No 
CUST-7151, Male,0,Yes,No,0,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,month-to-month,Yes,Bank transfer,58.65,5.82,yes
CUST-7500,Femal,0,Yes,,46,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,one year,Yes,Credit card,77.04,3537.72,NO
CUST-8243,FEMALE,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,2 year,No,Electronic check,95.38,2289.62,NO
CUST-7827,Male,0,No,No,68,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No,month-to-month,No,Bank transfer,58.81,4008.53,YES
CUST-7230,FEMALE,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,One year,Yes,Credit card,69.16,4918.04, No 
CUST-7925,male,0,Yes,Yes,29,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,TWO YEAR,Yes,Bank transfer,83.46,2411.43,yes
CUST-7524,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.29,1759.25,yes
CUST-8105,female,0,No,Yes,15,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Two year,Yes,Bank transfer,55.34,835.65,No
CUST-7021,MALE,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,No,Credit card,32.65,2120.36,No
CUST-7405,Femal,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,31.99,61.52, No 
CUST-7257,MALE,0,Yes,Yes,32,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,TWO YEAR,No,Electronic check,86.7,2769.8,NO
CUST-7929, Male,0,Yes,Yes,66,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.88,5477.68,No
CUST-7700,male,1,No,No,50,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,ONE YEAR,No,Electronic check,83.67,4178.02,no
CUST-7388,Female,0,No,Yes,2,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,87.78,171.64,no
CUST-7694, Male,0,Yes,No,47,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No,Two year,No,Mailed check,53.01,2500.23, No 
CUST-7525,MALE,0,No,Yes,24,Yes,Yes,DSL,No,No,No,Yes,No internet service,No internet service,Two year,No,Electronic check,60.03,1447.63,No
CUST-8280,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,month-to-month,Yes,Bank transfer,94.62,751.05,yes
CUST-7185,FEMALE,0,No,No,61,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,two year,Yes,Bank transfer,90.27,5501.98,yes
CUST-7942, Male,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.77,666.84,No
CUST-7043,male,0,Yes,Yes,28,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,70.65,1980.23,Yes
CUST-7473,female,0,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,one year,No,Bank transfer,20.0,496.85,NO
CUST-7852,FEMALE,0,No,Yes,2,No,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,No,2 year,Yes,Electronic check,62.3,120.42,Yes
CUST-8077,MALE,0,Yes,Yes,15,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,one year,No,Mailed check,56.4,839.28,no
CUST-7340, Male,0,No,No,3,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No internet service,ONE YEAR,No,Mailed check,72.18,209.18,yes
CUST-7142,male,0,No,No,-9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,20.0,179.31,NO
CUST-8054, Female ,0,Yes,Yes,12,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,62.94,753.5,Yes
CUST-8152,Female,0,Yes,Yes,25,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,one year,No,Electronic check,61.42,1529.3, No 
CUST-8297,MALE,0,No,No,9,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,34.95,320.56,NO
CUST-8399,male,0,No,No,3,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,72.13,212.59,no
CUST-7829,male,0,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.69,984.6, No 
CUST-7983,Female,0,No,Yes,41,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,2 year,Yes,Bank transfer,82.8,3392.95,NO
CUST-7960,female,0,Yes,Yes,45,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card,64.93,2919.32,no
CUST-8286,Female,0,,Yes,7,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,one year,No,Electronic check,85.41,593.57,YES
CUST-7049,male,0,Yes,Yes,14,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,61.52,868.67,no
CUST-8351,FEMALE,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,Yes,Bank transfer,27.98,6.46,No
CUST-7315, Female ,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month to month,No,Electronic check,89.5,5368.05,No
CUST-7329, Female ,0,No,Yes,53,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,57.71,3064.13,no
CUST-7512, Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,ONE YEAR,No,Credit card,88.46,6106.84,NO
CUST-8315,,0,Yes,Yes,28,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,ONE YEAR,Yes,Mailed check,78.69,2207.33,NO
CUST-7345,male,1,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,97.42,3697.76,Yes
CUST-7579,Male,1,No,,7,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month to month,Yes,Credit card,78.85,546.08,Yes
CUST-7832, Male,0,Yes,No,7,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month to month,No,Credit card,80.88,574.44,No
CUST-8095, Male,0,No,No,38,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,ONE YEAR,Yes,Mailed check,81.32,3092.02,yes
CUST-7683, Female ,0,Yes,No,57,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,month-to-month,Yes,Electronic check,99.45,5667.04,YES
CUST-7988,male,0,Yes,Yes,11,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,MONTH-TO-MONTH,Yes,Credit card,31.05,348.63, No 
CUST-8037,FEMALE,1,Yes,Yes,59,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,79.46,4688.23,No
CUST-8295,MALE,0,Yes,No,49,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,month-to-month,No,Credit card,58.86,2887.56,NO
CUST-7819,FEMALE,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No,Two year,Yes,Bank transfer,60.61,1460.54, No 
CUST-8326,male,1,Yes,No,65,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,MONTH-TO-MONTH,No,Bank transfer,61.94,4031.43,No
CUST-7772,Femal,0,No,No,32,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,ONE YEAR,Yes,Mailed check,84.26,2705.93,No
CUST-8160,male,0,No,No,53,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,ONE YEAR,Yes,Bank transfer,67.03,3559.89,NO
CUST-7066,MALE,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,one year,No,Credit card,82.01,1568.14,no
CUST-8181,male,1,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No,2 year,No,Electronic check,76.54,1920.09,Yes
CUST-7038,female,1,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,31.87,438.3, No 
CUST-7932,Femal,No,No,No,43,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,2 year,No,Electronic check,81.68,3506.12,NO
CUST-8072,MALE,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,82.0,2298.21,No
CUST-7220,male,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,86.37,5534.54,YES
CUST-8309,MALE,1,Yes,Yes,30,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card,96.01,2884.9,No
CUST-7643,MALE,0,Yes,No,71,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,No,2 year,No,Credit card,106.29,7547.06,NO
CUST-8284,Femal,0,No,Yes,0,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month to month,No,Bank transfer,62.47,6.18,no
CUST-7808,Female,0,No,No,61,Yes,No,DSL,No internet service,No,Yes,Yes,No,No internet service,one year,No,Bank transfer,70.37,4289.67,NO
CUST-7283,male,0,No,No,47,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer,90.39,4258.03,
