Customer_ID,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn,Data_Quality_Flag
CUST-7936,Male,No,No,Yes,22,Yes,Yes,DSL,Yes,"No internet service","No internet service",Yes,No,No,Month-to-month,No,"Electronic check",60.38,1321.95,No,Clean
CUST-7937,Male,No,Yes,No,70,Yes,Yes,DSL,No,"No internet service",No,Yes,"No internet service","No internet service","One year",No,"Mailed check",66.57,4664.50,No,Clean
CUST-7938,Male,No,Yes,No,45,Yes,Yes,"Fiber optic","No internet service","No internet service",No,No,"No internet service",Yes,Month-to-month,No,"Electronic check",82.85,3721.32,Yes,Clean
CUST-7939,Male,No,Yes,No,2,Yes,"No phone service",DSL,Yes,"No internet service","No internet service",Yes,No,Yes,"One year",No,"Credit card",76.41,145.08,No,Clean
CUST-7940,Female,No,Yes,Yes,4,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer",30.46,131.49,No,Clean
CUST-7941,Male,No,No,No,2,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.00,38.84,Yes,Clean
CUST-7942,Male,No,Yes,Yes,26,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",25.77,666.84,No,Clean
CUST-7943,Male,No,Yes,Yes,15,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.00,303.41,No,Clean
CUST-7944,Female,No,No,Yes,36,Yes,No,"Fiber optic","No internet service",No,No,"No internet service",No,No,Month-to-month,No,"Bank transfer",80.03,2882.54,Yes,"Duplicate ID - Conflicting Values"
CUST-7945,Male,No,No,No,30,Yes,Yes,"Fiber optic",Yes,"No internet service","No internet service",Yes,"No internet service",Yes,Month-to-month,No,"Credit card",88.34,2649.44,No,Clean
CUST-7946,Female,No,Yes,Yes,20,Yes,Yes,"Fiber optic","No internet service",No,Yes,Yes,No,No,"Two year",No,"Mailed check",87.41,1746.02,No,Clean
CUST-7947,Male,No,Yes,No,21,No,"No phone service","Fiber optic",Yes,Yes,Yes,"No internet service",Yes,No,"Two year",No,"Mailed check",97.77,2043.63,Yes,Clean
CUST-7948,Female,No,No,No,58,Yes,No,DSL,"No internet service",No,No,Yes,No,"No internet service",Month-to-month,Yes,"Bank transfer",57.27,3323.28,No,Clean
CUST-7949,Female,No,No,Yes,51,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Mailed check",32.98,1675.30,No,Clean
CUST-7950,Female,No,No,No,66,Yes,Yes,"Fiber optic","No internet service","No internet service",No,"No internet service",No,"No internet service","Two year",No,"Credit card",62.15,4106.97,No,Clean
CUST-7951,Male,No,No,No,4,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Credit card",30.01,118.36,No,Clean
CUST-7952,Male,Yes,Yes,Yes,16,Yes,"No phone service",DSL,"No internet service","No internet service","No internet service","No internet service","No internet service",Yes,Month-to-month,Yes,"Bank transfer",64.86,1033.23,No,Clean
CUST-7953,Female,No,No,Yes,12,Yes,Yes,DSL,"No internet service",Yes,Yes,"No internet service",No,Yes,"Two year",No,"Electronic check",82.11,987.94,Yes,Clean
CUST-7954,Male,No,No,No,0,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",26.45,0.00,Yes,Clean
CUST-7955,Female,No,Yes,Yes,6,Yes,"No phone service","Fiber optic",Yes,No,"No internet service","No internet service",Yes,Yes,"Two year",Yes,"Bank transfer",90.29,551.02,Yes,Clean
CUST-7956,Male,No,Yes,No,25,Yes,Yes,DSL,"No internet service","No internet service",Yes,No,No,Yes,"One year",No,"Electronic check",65.40,1643.55,No,Clean
CUST-7957,Female,No,Yes,Yes,45,Yes,No,"Fiber optic",No,Yes,No,Yes,"No internet service",No,Month-to-month,Yes,"Credit card",90.95,4098.00,Yes,Clean
CUST-7958,Male,No,No,Yes,58,Yes,No,DSL,No,Yes,No,No,No,"No internet service",Month-to-month,No,"Bank transfer",48.51,2817.74,Yes,Clean
CUST-7959,Male,Yes,Yes,No,33,No,"No phone service",DSL,Yes,Yes,"No internet service",Yes,Yes,No,"Two year",Yes,"Credit card",67.53,2235.39,No,Clean
CUST-7960,Female,No,Yes,Yes,45,Yes,No,DSL,Yes,"No internet service","No internet service",No,Yes,Yes,Month-to-month,Yes,"Credit card",64.93,2919.32,No,Clean
CUST-7961,Female,No,Yes,Yes,63,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer",33.17,2084.46,No,Clean
CUST-7962,Male,No,Yes,Yes,2,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card",29.31,50.98,No,Clean
CUST-7963,Female,Yes,No,No,18,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",34.52,627.84,No,Clean
CUST-7964,Male,No,Yes,No,1,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card",20.00,26.20,Yes,Clean
CUST-7965,Male,No,Yes,Yes,61,No,"No phone service","Fiber optic",Yes,Yes,No,No,"No internet service","No internet service","Two year",No,"Mailed check",68.62,4186.89,Yes,Clean
CUST-7966,Male,No,No,No,31,Yes,"No phone service",DSL,"No internet service",No,No,"No internet service","No internet service",No,"Two year",No,"Electronic check",48.81,1503.73,No,Clean
CUST-7967,Female,No,No,Yes,56,Yes,"No phone service",DSL,No,No,"No internet service",No,Yes,"No internet service",Month-to-month,Yes,"Mailed check",59.75,3340.73,No,Clean
CUST-7968,Female,No,Yes,Yes,60,Yes,No,"Fiber optic",No,"No internet service",Yes,"No internet service",No,"No internet service",Month-to-month,No,"Bank transfer",71.13,4264.87,Yes,Clean
CUST-7969,Female,No,Yes,No,59,Yes,"No phone service",DSL,Yes,No,"No internet service","No internet service",Yes,"No internet service",Month-to-month,Yes,"Bank transfer",60.20,3544.07,Yes,Clean
CUST-7970,Male,No,Yes,Yes,38,Yes,Yes,"Fiber optic",No,No,No,"No internet service",Yes,No,"One year",No,"Mailed check",79.31,3022.79,No,Clean
CUST-7971,Male,No,No,No,56,Yes,"No phone service","Fiber optic",Yes,No,"No internet service","No internet service",Yes,Yes,Month-to-month,Yes,"Electronic check",93.95,5265.90,Yes,Clean
CUST-7972,Female,No,Yes,No,52,Yes,Yes,"Fiber optic",No,No,No,No,No,No,"Two year",No,"Mailed check",80.51,4185.49,No,Clean
CUST-7973,Female,Yes,No,No,66,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",26.34,1732.91,No,Clean
CUST-7974,Male,No,Yes,No,51,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card",20.00,1021.13,No,Clean
CUST-7975,Male,No,No,No,45,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,No,Yes,"Two year",Yes,"Credit card",89.94,4054.20,No,Clean
CUST-7976,Female,No,Yes,No,58,Yes,Yes,"Fiber optic",Yes,No,No,Yes,Yes,No,Month-to-month,No,Unknown,88.01,5104.51,Yes,Clean
CUST-7977,Male,No,Yes,No,10,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Bank transfer",27.44,283.23,No,Clean
CUST-7978,Female,No,No,No,43,Yes,Yes,"Fiber optic",No,"No internet service","No internet service",No,"No internet service",No,Month-to-month,No,"Credit card",70.83,3043.55,No,Clean
CUST-7979,Male,No,No,Yes,5,Yes,"No phone service",DSL,No,"No internet service","No internet service",Yes,No,No,Month-to-month,Yes,"Bank transfer",48.65,235.52,Yes,Clean
CUST-7980,Male,No,Yes,Yes,60,No,"No phone service",DSL,No,No,"No internet service","No internet service",No,Yes,Month-to-month,Yes,"Mailed check",53.92,3227.86,No,Clean
CUST-7981,Female,No,Yes,No,62,Yes,Yes,"Fiber optic",Yes,Yes,"No internet service",No,Yes,Yes,Month-to-month,Yes,"Bank transfer",93.31,5777.60,Yes,Clean
CUST-7982,Male,No,Yes,Yes,41,Yes,Yes,DSL,Yes,No,"No internet service",No,No,No,Month-to-month,Yes,"Credit card",62.20,2543.51,Yes,Clean
CUST-7983,Female,No,No,Yes,41,Yes,No,DSL,Yes,Yes,"No internet service",No,Yes,Yes,"Two year",Yes,"Bank transfer",82.80,3392.95,No,Clean
CUST-7984,Female,No,No,No,61,Yes,"No phone service","Fiber optic",Yes,No,Yes,No,No,No,Month-to-month,No,"Mailed check",78.33,4778.87,Yes,Clean
CUST-7985,Male,No,Yes,No,59,Yes,Yes,"Fiber optic","No internet service",Yes,Yes,No,No,"No internet service","One year",Yes,"Mailed check",87.72,5179.87,No,Clean
CUST-7986,Male,No,No,Yes,9,Yes,Yes,DSL,"No internet service",No,"No internet service",No,No,No,Month-to-month,Yes,"Bank transfer",40.56,368.22,Yes,Clean
CUST-7987,Female,No,No,Yes,19,Yes,"No phone service","Fiber optic",No,Yes,"No internet service","No internet service",No,"No internet service",Month-to-month,Yes,"Mailed check",70.46,1345.39,Yes,Clean
CUST-7988,Male,No,Yes,Yes,11,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Credit card",31.05,348.63,No,Clean
CUST-7989,Female,No,Yes,No,63,Yes,"No phone service","Fiber optic","No internet service",Yes,"No internet service",No,"No internet service",No,Month-to-month,No,"Bank transfer",67.75,4273.10,No,Clean
CUST-7990,Male,No,Yes,No,65,Yes,No,DSL,"No internet service",No,Yes,No,Yes,No,Month-to-month,Yes,"Mailed check",55.24,3596.64,Yes,Clean
CUST-7991,Female,No,No,Yes,0,Yes,"No phone service",DSL,"No internet service","No internet service",No,No,"No internet service",No,Month-to-month,No,"Electronic check",59.42,4.53,Yes,Clean
CUST-7992,Male,No,No,Yes,65,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Electronic check",34.39,2239.01,No,Clean
CUST-7993,Female,No,Yes,Yes,61,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer",34.91,2124.54,No,Clean
CUST-7994,Male,No,Yes,Yes,10,Yes,No,"Fiber optic","No internet service",Yes,Yes,No,"No internet service",No,Month-to-month,Yes,"Electronic check",86.56,871.46,Yes,Clean
CUST-7995,Male,No,No,No,6,Yes,Yes,DSL,Yes,Yes,Yes,No,"No internet service",Yes,Month-to-month,Yes,"Mailed check",69.30,415.80,Yes,Clean
CUST-7996,Male,No,No,No,62,No,"No phone service",DSL,Yes,"No internet service",No,No,No,No,Month-to-month,Yes,"Bank transfer",52.33,3237.00,No,Clean
CUST-7997,Female,No,Yes,No,4,Yes,No,"Fiber optic","No internet service",Yes,"No internet service",Yes,Yes,Yes,"Two year",Yes,"Credit card",103.46,420.67,No,Clean
CUST-7998,Male,Yes,No,Yes,8,Yes,No,"Fiber optic",No,No,Yes,Yes,"No internet service",Yes,"Two year",Yes,"Bank transfer",77.00,618.59,No,Clean
CUST-7999,Male,No,No,No,46,Yes,"No phone service",DSL,"No internet service","No internet service",Yes,"No internet service","No internet service","No internet service","Two year",No,"Bank transfer",48.06,2219.42,No,Clean
CUST-8000,Male,No,No,No,17,Yes,"No phone service",DSL,Yes,Yes,No,Yes,Yes,Yes,"One year",No,"Bank transfer",75.49,1283.01,No,Clean
CUST-8001,Male,No,No,No,7,Yes,Yes,"Fiber optic","No internet service",Yes,No,Yes,Yes,Yes,"Two year",No,Unknown,102.22,706.06,No,Clean
CUST-8002,Female,No,Yes,No,50,Yes,No,"Fiber optic","No internet service",Yes,Yes,"No internet service","No internet service",No,Month-to-month,No,"Bank transfer",76.19,3815.59,No,Clean
CUST-8003,Female,No,No,Yes,29,Yes,Yes,"Fiber optic",No,No,No,Yes,Yes,No,"Two year",No,"Electronic check",97.15,2815.69,No,Clean
CUST-8004,Male,No,No,Yes,45,Yes,No,"Fiber optic",Yes,"No internet service",No,Yes,Yes,No,Month-to-month,No,"Bank transfer",99.64,4476.78,No,Clean
CUST-8005,Female,No,No,No,10,No,"No phone service",DSL,No,Yes,"No internet service",Yes,Yes,No,"One year",Yes,"Bank transfer",58.07,572.46,Yes,Clean
CUST-8006,Female,No,No,No,25,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Electronic check",25.85,655.75,Yes,Clean
CUST-8007,Male,No,Yes,No,22,Yes,No,"Fiber optic","No internet service","No internet service","No internet service",Yes,Yes,No,"Two year",Yes,"Mailed check",82.34,1813.17,Yes,Clean
CUST-8008,Female,No,Yes,Yes,43,Yes,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",30.32,1306.29,No,Clean
CUST-8009,Female,Yes,Yes,No,61,Yes,No,DSL,No,No,Yes,Yes,"No internet service","No internet service","Two year",No,"Bank transfer",63.29,3862.34,No,Clean
CUST-8010,Female,No,Yes,Yes,43,No,"No phone service",No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.00,868.40,Yes,Clean
CUST-8011,Male,No,Yes,Yes,17,Yes,No,"Fiber optic",No,No,No,Yes,Yes,"No internet service","One year",Yes,"Electronic check",74.82,1267.57,No,Clean
